"filename", "language", "PHP", "JSON", "JavaScript", "Markdown", "XML", "YAML", "Shell Script", "Makefile", "PostCSS", "comment", "blank", "total"
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\ObjectGravityInterface.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 33
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\ObjectGravityPriorityBuilderTrait.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 44, 6, 68
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\ObjectGravityPriorityInterface.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 25
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\ObjectGravityTrait.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 33
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\OutdoorObjectGravityBuilderTrait.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 37, 8, 74
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\OutdoorObjectGravityInterface.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 28
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\PersonObjectGravityBuilderTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 17, 3, 29
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\PersonObjectGravityInterface.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\VehicleObjectGravityBuilderTrait.php", "PHP", 41, 0, 0, 0, 0, 0, 0, 0, 0, 49, 11, 101
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Gravity\ObjectGravity\VehicleObjectGravityInterface.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Offset.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 22, 6, 43
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\OffsetTrait.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 39, 7, 65
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\PixelEffectRegionTrait.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 38, 6, 73
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Point.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 45
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\PointTrait.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 41, 7, 67
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Position.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 51, 12, 101
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\PositionFlagTrait.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 45
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\PositioningQualifierTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 25, 4, 42
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Region.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 92
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\RegionTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 36
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\X.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 21
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Positioning\Y.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 21
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\BaseExpressionQualifier.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 25
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\BaseQualifier.php", "PHP", 75, 0, 0, 0, 0, 0, 0, 0, 0, 86, 31, 192
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Color\ColorQualifier.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 41
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Color\ColorQualifierTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Color\ColorToReplaceTrait.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 34
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Color\ColorTrait.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 34
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Color\TextColorTrait.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 18, 5, 34
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Dimensions\AspectRatio.php", "PHP", 50, 0, 0, 0, 0, 0, 0, 0, 0, 44, 15, 109
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Dimensions\Dimensions.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 26, 8, 55
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Dimensions\DimensionsQualifierTrait.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 47, 7, 79
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Dimensions\DimensionsTrait.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 43, 13, 86
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Dimensions\Height.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 21
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Dimensions\TextFit.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 45, 12, 91
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Dimensions\TextFitTrait.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 38
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Dimensions\Width.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 25
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\GenericQualifier.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 34, 11, 71
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Misc\BreakpointsJson.php", "PHP", 72, 0, 0, 0, 0, 0, 0, 0, 0, 86, 22, 180
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Qualifier.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 61
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\BaseArgument.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 34
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\BaseNamedArgument.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 51, 20, 124
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Canvas\PointValue.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 44, 13, 91
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Canvas\RectangleRegion.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Color\Color.php", "PHP", 678, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 696
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Color\ColorTrait.php", "PHP", 2694, 0, 0, 0, 0, 0, 0, 0, 0, 2703, 675, 6072
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Color\ColorValue.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 23, 9, 53
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Color\ColorValueTrait.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Color\Gradient.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 0, 0, 72, 20, 137
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Color\GradientDirection.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 45, 10, 80
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Color\Palette.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 37
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Effect\ForegroundObject.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 43
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Effect\ForegroundObjectTrait.php", "PHP", 85, 0, 0, 0, 0, 0, 0, 0, 0, 93, 22, 200
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\ExpressionQualifierMultiValue.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 35
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\FullListExpressionQualifierMultiValue.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 43
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\FullListQualifierMultiValue.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 43
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\GenericArgument.php", "PHP", 12, 0, 0, 0, 0, 0, 0, 0, 0, 18, 3, 33
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\GenericNamedArgument.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 24, 6, 52
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\LimitedGenericNamedArgument.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 36, 11, 77
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\ListExpressionQualifierMultiValue.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 26
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\ListQualifierMultiValue.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 26
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\MatrixValue.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 43
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Misc\IndexedArgument.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 22
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Misc\PositiveFloatValue.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 59
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Misc\RangeArgument.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 23, 6, 44
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\QualifierMultiValue.php", "PHP", 113, 0, 0, 0, 0, 0, 0, 0, 0, 133, 39, 285
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\FontAntialias.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 53, 14, 102
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\FontFamily.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 24
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\FontHinting.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 39, 10, 74
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\FontStyle.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 39
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\FontWeight.php", "PHP", 70, 0, 0, 0, 0, 0, 0, 0, 0, 63, 16, 149
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\Stroke.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 29, 7, 56
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\Text.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 21, 10, 59
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\TextAlignment.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 59, 14, 108
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\TextDecoration.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 39
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\TextStyle.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 0, 33, 12, 92
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\TextStyleTrait.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 105, 17, 186
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifierValue\Text\TextTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 39
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\QualifiersAction.php", "PHP", 181, 0, 0, 0, 0, 0, 0, 0, 0, 80, 33, 294
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Timeline\BaseOffsetQualifier.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 99
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Timeline\Duration.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Timeline\EndOffset.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 19
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Timeline\StartOffset.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Timeline\Timeline.php", "PHP", 63, 0, 0, 0, 0, 0, 0, 0, 0, 88, 22, 173
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Timeline\TimelineQualifierTrait.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 37, 6, 61
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Qualifier\Timeline\VideoOffset.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 0, 0, 56, 18, 122
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Addon\Imagga.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Addon\ImaggaTrait.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 38, 5, 60
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\BaseResizeAction.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 0, 0, 63, 17, 135
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Crop\Crop.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 28, 9, 66
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Crop\CropPad.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 28, 10, 64
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Crop\CropPadTrait.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 48
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Crop\CropTrait.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 52, 6, 92
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Fill\Fill.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 59
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Fill\FillPad.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 80
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Fill\FillPadTrait.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 48
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Fill\FillTrait.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 50, 5, 78
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Generic\GenericResize.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 44
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Generic\GenericResizeTrait.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 48
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Pad\Pad.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 40
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Pad\PadTrait.php", "PHP", 45, 0, 0, 0, 0, 0, 0, 0, 0, 73, 12, 130
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Parameter\CropMode.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 104, 22, 151
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Parameter\CropModeTrait.php", "PHP", 65, 0, 0, 0, 0, 0, 0, 0, 0, 117, 17, 199
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Parameter\ResizeMode.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Parameter\ResizeModeTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 23, 4, 40
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Parameter\ResizeQualifierTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 45
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Parameter\Zoom.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 13, 4, 23
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Parameter\ZoomTrait.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 32
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Resize.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 28
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\ResizeFactory.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 69
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\ResizeTrait.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 29
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Scale\Scale.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 45
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\Scale\ScaleTrait.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 62, 7, 103
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Resize\TransformationResizeTrait.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 61, 7, 93
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\Angle.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 35, 9, 74
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\AngleQualifierTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 31
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\AngleTrait.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 31, 6, 58
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\Degree.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 25, 7, 48
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\Rotate.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 43, 7, 77
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\RotationDegreeInterface.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 19, 3, 28
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\RotationMode.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 25, 7, 50
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\RotationModeInterface.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 19, 4, 30
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Rotation\RotationModeTrait.php", "PHP", 29, 0, 0, 0, 0, 0, 0, 0, 0, 41, 8, 78
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Shape\CornerRadius.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 49
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Shape\CornerRadiusQualifierTrait.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 21, 3, 33
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Shape\CornerRadiusTrait.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 36, 5, 58
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Shape\Corners.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 48
"d:\xampp\htdocs\mywebsite\vendor\cloudinary\transformation-builder-sdk\src\Transformation\Shape\CornersTrait.php", "PHP", 49, 0, 0, 0, 0, 0, 0, 0, 0, 58, 16, 123
